Date,Open,High,Low,Close,Adj Close,Volume,MEAN,%Change,Log%Chang,Variance,Stdev,Volitility (w/ 21days),Sharpe Ratio,,
2020-09-09,7.96,7.99,7.31,7.35,7.35,9068100,119.95,0.179775280898876,0.165323980425383,0.022038631746689,0.148454140214038,0.680302334760419,19.801527344513,,
2020-09-10,6.65,6.95,6.19,6.23,6.23,15558300,120.37,0.022988505747127,0.022728251077556,0.022002851576837,0.148333582093999,0.679749868049697,2.70645956231269,,
2020-09-11,6.26,6.33,5.87,6.09,6.09,6061200,120.80,-0.118668596237337,-0.126321556057773,0.022081463908606,0.148598330773283,0.680963098912655,-15.2893607932416,,
2020-09-14,6.80,7.00,6.43,6.91,6.91,10119000,121.24,-0.025387870239774,-0.025715702764458,0.022116135681333,0.148714947740073,0.681497504990285,-3.14700636877737,,
2020-09-15,6.86,7.26,6.69,7.09,7.09,5743500,121.67,-0.183179723502304,-0.202336188128223,0.022199853895531,0.14899615396221,0.68278615378912,-24.6472674805352,,
2020-09-16,7.03,9.04,7.03,8.68,8.68,19256300,122.10,-0.056521739130435,-0.058181955382736,0.022145870620649,0.148814887093494,0.681955484642242,-7.13359636704484,,
2020-09-17,8.57,9.77,8.41,9.20,9.20,17026700,122.54,-0.028511087645196,-0.028925423142992,0.022222624356498,0.149072547293248,0.683136232011194,-3.57371859543806,,
2020-09-18,9.20,9.77,8.91,9.47,9.47,17407500,122.97,0.082285714285714,0.079075206828464,0.022307221397395,0.149356022300391,0.684435277689052,9.69477516026181,,
2020-09-21,9.35,9.60,8.38,8.75,8.75,7639800,123.41,-0.171401515151515,-0.188019577908592,0.022361954055351,0.149539138874578,0.685274423251269,-23.2323126634127,,
2020-09-22,10.45,11.17,9.90,10.56,10.56,34752500,123.85,0.051792828685259,0.050496164014533,0.022327359755845,0.149423424388029,0.684744152857655,6.22477896004333,,
2020-09-23,10.60,10.86,9.92,10.04,10.04,10651200,124.29,0.098468271334792,0.093916728797524,0.02239979751358,0.149665619009776,0.68585402804472,11.643734924066,,
2020-09-24,9.71,9.81,9.01,9.14,9.14,7938800,124.73,-0.087824351297405,-0.09192271019066,0.022444195485355,0.14981386946927,0.686533396997162,-11.4950556701957,,
2020-09-25,9.19,10.18,9.10,10.02,10.02,7515200,125.19,-0.006937561942517,-0.006961738708799,0.022507021605633,0.150023403526361,0.687493602674452,-0.900602965675018,,
2020-09-28,10.16,10.26,9.55,10.09,10.09,6764300,125.64,-0.02512077294686,-0.025441685345861,0.022595909975309,0.150319359948441,0.688849845381045,-3.22546538853879,,
2020-09-29,10.00,10.65,9.93,10.35,10.35,5237600,126.09,0.014705882352941,0.014598799421153,0.0226847732017,0.150614651351388,0.690203040587116,1.81182184607689,,
2020-09-30,10.25,10.76,10.06,10.20,10.20,6079000,126.55,0.044012282497441,0.043071254235534,0.022772491099389,0.150905570140367,0.691536197958699,5.42174439676136,,
2020-10-01,10.09,10.25,9.69,9.77,9.77,4554100,127.01,0.040468583599574,0.03967117283452,0.022851713385332,0.151167831847029,0.692738032081367,5.0098308318528,,
2020-10-02,9.38,9.78,9.30,9.39,9.39,4340500,127.48,-0.007399577167019,-0.007427089843615,0.022932926535256,0.15143621276054,0.693967907932613,-0.975616015762558,,
2020-10-05,9.44,9.59,9.25,9.46,9.46,2805000,127.95,0.036144578313253,0.03550668845691,0.023025323706391,0.15174097570001,0.695364507171751,4.51435865665238,,
2020-10-06,9.56,9.84,9.10,9.13,9.13,4535400,128.43,-0.02457264957265,-0.024879595882624,0.02310947416936,0.152018006069545,0.696634019809944,-3.22392103630759,,
2020-10-07,9.23,9.56,9.17,9.36,9.36,3308600,128.91,-0.306152705707932,-0.365503379730164,0.023202729519145,0.152324421939311,0.698038193727286,-47.1449701898895,,
2020-10-08,9.54,13.64,9.19,13.49,13.49,76453600,129.39,0.122296173044925,0.115376741112603,0.02278491445371,0.150946727204369,0.69172480331987,14.8999168390258,,
2020-10-09,12.83,14.80,11.90,12.02,12.02,77152800,129.86,0.01864406779661,0.018472397635442,0.022813165456094,0.151040277595395,0.692153505068042,2.36998880086885,,
2020-10-12,11.66,12.77,11.40,11.80,11.80,23655700,130.34,-0.006734006734007,-0.00675678246288,0.022903471576019,0.151338929479559,0.693522099933661,-0.909545457813154,,
2020-10-13,11.73,12.42,11.65,11.88,11.88,10179700,130.83,-0.030204081632653,-0.030669623056237,0.022998037079646,0.151651037186184,0.694952357124252,-4.04128573103706,,
2020-10-14,12.67,12.68,12.05,12.25,12.25,10761400,131.32,-0.114244396240058,-0.121314208685931,0.023091865817408,0.151960079683476,0.696368567761049,-15.9596423811577,,
